"masterid","stationid","latitude","longitude","huc","county","smcshed","smc_lu","probabilistic","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","Year","MasterYear"
"SMC01544","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles","Open","true",5897,"SMC01544_06142016_BMI_RWB_1",2016-06-14 00:00:00,6,14,2016,"BMI_RWB",1,NA,584,20,20,0,0,7.7689842,7.95,1.0232998,0.55,0.66225542,0.03,0.84277761,0.16,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SMC01544_2016"
"SMC01544","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles","Open","true",5898,"SMC01544_07142010_BMI_RWB_1",2010-07-14 00:00:00,7,14,2010,"BMI_RWB",1,NA,551,20,20,15.06352087,14.89361702,7.7689842,7,0.90101869,0.3,0.69658842,0.05,0.79880356,0.1,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"SMC01544_2010"
"SMC01040","SMC01040",34.30553,-118.15792,412,"Los Angeles","Los Angeles","Open","true",5851,"SMC01040_06092009_BMI_RWB_1",2009-06-09 00:00:00,6,9,2009,"BMI_RWB",1,NA,638,20,20,0.47021944,2.43902439,7.52859671,9.85,1.30834475,0.95,1.07874941,0.67,1.19354708,0.89,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"SMC01040_2009"
"SMC04880","SMC04880",34.30884,-118.09829,412,"Los Angeles","Los Angeles","Open","true",6062,"SMC04880_06062012_BMI_RWB_1",2012-06-06 00:00:00,6,6,2012,"BMI_RWB",1,NA,608,20,20,0.65789474,6.97674419,6.98393987,8.5,1.21707806,0.87,0.76631724,0.1,0.99169765,0.48,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,"SMC04880_2012"
"SMC01808","SMC01808",34.3094,-118.07316,412,"Los Angeles","Los Angeles","Open","true",5921,"SMC01808_06132011_BMI_RWB_1",2011-06-13 00:00:00,6,13,2011,"BMI_RWB",1,NA,460,1,20,0.65217391,4.65116279,6.41905666,6,0.93471678,0.37,0.68979277,0.04,0.81225478,0.12,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"SMC01808_2011"
"SMC07128","SMC07128",34.34428,-118.36042,412,"Los Angeles","Los Angeles","Open","true",6125,"SMC07128_06032014_BMI_RWB_1",2014-06-03 00:00:00,6,3,2014,"BMI_RWB",1,NA,556,20,20,0.17985612,2.38095238,7.72307984,8.65,1.1200195,0.74,0.85366652,0.21,0.98684301,0.47,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"SMC07128_2014"
"SMC07128","SMC07128",34.34428,-118.36042,412,"Los Angeles","Los Angeles","Open","true",6126,"SMC07128_06262014_BMI_RWB_1",2014-06-26 00:00:00,6,26,2014,"BMI_RWB",1,NA,550,20,20,0.36363636,3.92156863,7.72307984,6,0.77689214,0.12,0.79705821,0.13,0.78697518,0.09,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"SMC07128_2014"
"SMC07128","SMC07128",34.34428,-118.36042,412,"Los Angeles","Los Angeles","Open","true",6127,"SMC07128_07152014_BMI_RWB_1",2014-07-15 00:00:00,7,15,2014,"BMI_RWB",1,NA,596,20,20,0,0,7.72307984,6.9,0.89342596,0.29,0.78671304,0.12,0.8400695,0.16,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"SMC07128_2014"
"405CE0280","405CE0280",34.23041,-117.74981,405,"Los Angeles","San Gabriel","Open","true",2131,"405CE0280_05312006_BMI_RWB_1",2006-05-31 00:00:00,5,31,2006,"BMI_RWB",1,NA,485,1,20,0.41237113,3.50877193,7.40474483,8.75,1.18167475,0.83,1.06860488,0.65,1.12513981,0.78,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,"405CE0280_2006"
"405CE0280","405CE0280",34.23041,-117.74981,405,"Los Angeles","San Gabriel","Open","true",2132,"405CE0280_05312006_BMI_TRC_1",2006-05-31 00:00:00,5,31,2006,"BMI_TRC",1,NA,478,1,20,1.25523013,1.92307692,7.40474483,8,1.08038834,0.66,1.1247502,0.76,1.10256927,0.74,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,"405CE0280_2006"
"405CE0280","405CE0280",34.23041,-117.74981,405,"Los Angeles","San Gabriel","Open","true",2133,"405CE0280_06092016_BMI_RWB_1",2016-06-09 00:00:00,6,9,2016,"BMI_RWB",1,NA,590,20,20,0,0,7.40474483,5.3,0.71575728,0.07,0.48781121,0,0.60178425,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"405CE0280_2016"
"405CE0280","405CE0280",34.23041,-117.74981,405,"Los Angeles","San Gabriel","Open","true",2134,"405CE0280_06092016_BMI_RWB_2",2016-06-09 00:00:00,6,9,2016,"BMI_RWB",2,NA,593,20,20,0,0,7.40474483,5.5,0.74276699,0.09,0.52613106,0,0.63444902,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"405CE0280_2016"
"405CE0280","405CE0280",34.23041,-117.74981,405,"Los Angeles","San Gabriel","Open","true",2135,"405CE0280_07022018_BMI_RWB_1",2018-07-02 00:00:00,7,2,2018,"BMI_RWB",1,NA,592,20,20,0.16891892,2.17391304,7.40474483,8.5,1.14791261,0.78,0.65157175,0.03,0.89974218,0.27,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"405CE0280_2018"
"405CE0280","405CE0280",34.23041,-117.74981,405,"Los Angeles","San Gabriel","Open","true",2136,"405CE0280_07062015_BMI_RWB_1",2015-07-06 00:00:00,7,6,2015,"BMI_RWB",1,NA,596,20,20,0.16778523,4,7.40474483,6,0.81029126,0.16,0.59268934,0.01,0.7014903,0.03,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"405CE0280_2015"
"405PS0030","405PS0030",34.23487,-117.80523,405,"Los Angeles","San Gabriel","Open","true",2141,"405PS0030_05212008_BMI_RWB_1",2008-05-21 00:00:00,5,21,2008,"BMI_RWB",1,NA,607,20,20,0.32948929,4.44444444,7.7481616,6.95,0.89698697,0.29,0.94375393,0.38,0.92037045,0.31,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"405PS0030_2008"
"405PS0030","405PS0030",34.23487,-117.80523,405,"Los Angeles","San Gabriel","Open","true",2142,"405PS0030_07082015_BMI_RWB_1",2015-07-08 00:00:00,7,8,2015,"BMI_RWB",1,NA,578,20,20,0.34602076,2.63157895,7.7481616,8.25,1.06476871,0.63,0.6488247,0.02,0.8567967,0.19,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"405PS0030_2015"
"405PS0030","405PS0030",34.23487,-117.80523,405,"Los Angeles","San Gabriel","Open","true",2143,"405PS0030_07082015_BMI_RWB_2",2015-07-08 00:00:00,7,8,2015,"BMI_RWB",2,NA,586,20,20,2.21843003,7.40740741,7.7481616,6.95,0.89698697,0.29,0.57616899,0.01,0.73657798,0.05,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"405PS0030_2015"
"SMC01424","SMC01424",34.24075,-117.81585,405,"Los Angeles","San Gabriel","Open","true",5890,"SMC01424_07012009_BMI_RWB_1",2009-07-01 00:00:00,7,1,2009,"BMI_RWB",1,NA,581,20,20,3.09810671,2.43902439,8.74895657,7,0.80009541,0.15,0.90198083,0.29,0.85103812,0.18,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"SMC01424_2009"
"SMC05968","SMC05968",34.23489,-117.80554,405,"Los Angeles","San Gabriel","Open","true",6094,"SMC05968_07012013_BMI_RWB_1",2013-07-01 00:00:00,7,1,2013,"BMI_RWB",1,NA,591,20,20,0.33840948,2.08333333,7.74779405,8.75,1.12935372,0.75,0.68244598,0.04,0.90589985,0.28,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"SMC05968_2013"
"SMC05968","SMC05968",34.23489,-117.80554,405,"Los Angeles","San Gabriel","Open","true",6095,"SMC05968_07012013_BMI_RWB_2",2013-07-01 00:00:00,7,1,2013,"BMI_RWB",2,NA,605,20,20,0.16528926,2.7027027,7.74779405,5.3,0.68406568,0.05,0.66881003,0.03,0.67643785,0.02,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"SMC05968_2013"
"SMC00208","SMC00208",34.24464,-117.90908,405,"Los Angeles","San Gabriel","Open","true",5739,"SMC00208_06182008_BMI_RWB_MCM_1",2008-06-18 00:00:00,6,18,2008,"BMI_RWB_MCM",1,NA,500,1,20,0.8,5.55555556,7.74069225,7,0.90431189,0.31,0.93021793,0.35,0.91726491,0.3,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"SMC00208_2008"
"402BA0143","402BA0143",34.36483,-119.31057,402,"Ventura","Ventura","Urban","true",1749,"402BA0143_05212008_BMI_RWB_1",2008-05-21 00:00:00,5,21,2008,"BMI_RWB",1,NA,573,20,20,8.75656743,11.11111111,7.91252585,5.95,0.75197227,0.1,0.58339355,0.01,0.66768291,0.02,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"402BA0143_2008"
"SMC03280","SMC03280",34.25685,-117.85652,405,"Los Angeles","San Gabriel","Open","true",6011,"SMC03280_08112011_BMI_RWB_1",2011-08-11 00:00:00,8,11,2011,"BMI_RWB",1,NA,606,20,20,0.330033,2.3255814,11.0973374,9.85,0.8876003,0.28,0.95729659,0.41,0.92244845,0.31,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"SMC03280_2011"
"SMC02976","SMC02976",34.2579,-117.75661,405,"Los Angeles","San Gabriel","Open","true",5998,"SMC02976_07092018_BMI_RWB_1",2018-07-09 00:00:00,7,9,2018,"BMI_RWB",1,NA,513,20,20,1.94931774,10.76923077,7.7187634,8.8,1.14007899,0.77,0.99709786,0.49,1.06858843,0.67,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"SMC02976_2018"
"SMC02976","SMC02976",34.2579,-117.75661,405,"Los Angeles","San Gabriel","Open","true",5999,"SMC02976_07252014_BMI_RWB_1",2014-07-25 00:00:00,7,25,2014,"BMI_RWB",1,NA,602,20,20,3.15614618,4.6875,7.7187634,8.9,1.15303444,0.79,0.84387883,0.19,0.99845663,0.5,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"SMC02976_2014"
"403WE0558","403WE0558",34.49347,-118.45703,403,"Los Angeles","Santa Clara","Open","true",1971,"403WE0558_06282000_BMI_CSBP_Trans_1",2000-06-28 00:00:00,6,28,2000,"BMI_CSBP_Trans",1,NA,861,20,20,0,0,11.12657093,11,0.98862444,0.48,0.98461951,0.47,0.98662198,0.47,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"403WE0558_2000"
"403WE0558","403WE0558",34.49347,-118.45703,403,"Los Angeles","Santa Clara","Open","true",1972,"403WE0558_06282000_BMI_RWB_1",2000-06-28 00:00:00,6,28,2000,"BMI_RWB",1,NA,469,1,20,0.63965885,6.97674419,11.12657093,10.8,0.97064945,0.44,0.85631469,0.21,0.91348207,0.29,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"403WE0558_2000"
"403WE0558","403WE0558",34.49347,-118.45703,403,"Los Angeles","Santa Clara","Open","true",1973,"403WE0558_06282000_BMI_TRC_1",2000-06-28 00:00:00,6,28,2000,"BMI_TRC",1,NA,478,1,20,0.41841004,4.25531915,11.12657093,12.85,1.1548931,0.79,0.91971293,0.33,1.03730301,0.59,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"403WE0558_2000"
"SMC06926","SMC06926",34.04799,-118.51137,404,"Los Angeles","Santa Monica Bay","Open","true",6122,"SMC06926_07012009_BMI_RWB_1",2009-07-01 00:00:00,7,1,2009,"BMI_RWB",1,NA,599,20,20,0.83472454,5.40540541,7.50359269,6.75,0.89956908,0.3,0.58483,0.01,0.74219954,0.05,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"SMC06926_2009"
"SMC01172","SMC01172",34.0816,-118.85826,404,"Los Angeles","Santa Monica Bay","Open","true",5867,"SMC01172_06242009_BMI_RWB_1",2009-06-24 00:00:00,6,24,2009,"BMI_RWB",1,NA,592,20,20,3.20945946,4.87804878,7.63952899,6.6,0.86392761,0.24,0.7613027,0.09,0.81261515,0.12,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"SMC01172_2009"
"SMC01172","SMC01172",34.0816,-118.85826,404,"Los Angeles","Santa Monica Bay","Open","true",5868,"SMC01172_06242009_BMI_RWB_2",2009-06-24 00:00:00,6,24,2009,"BMI_RWB",2,NA,636,20,20,0.62893082,2.56410256,7.63952899,5.95,0.77884383,0.12,0.71191394,0.05,0.74537888,0.06,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"SMC01172_2009"
"SMC11384","SMC11384",34.09552,-118.66521,404,"Los Angeles","Santa Monica Bay","Open","true",6165,"SMC11384_06282011_BMI_RWB_1",2011-06-28 00:00:00,6,28,2011,"BMI_RWB",1,NA,497,1,20,1.81086519,7.01754386,7.69449252,9.65,1.25414379,0.91,1.09045967,0.69,1.17230173,0.86,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"SMC11384_2011"
"402MTCUNF","402MTCUNF",34.5175,-119.3792,402,"Ventura","Ventura","Open","true",1762,"402MTCUNF_06052012_BMI_RWB_1",2012-06-05 00:00:00,6,5,2012,"BMI_RWB",1,NA,625,20,20,7.04,13.0952381,12.81525115,17.55,1.36946204,0.97,0.89510015,0.28,1.13228109,0.8,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,"402MTCUNF_2012"
"403BA0015","403BA0015",34.5312,-119.18421,403,"Ventura","Santa Clara","SMC_out","true",1777,"403BA0015_05192008_BMI_RWB_1",2008-05-19 00:00:00,5,19,2008,"BMI_RWB",1,NA,577,20,20,4.52173913,3.57142857,7.04899415,7.25,1.02851554,0.56,0.98517561,0.47,1.00684557,0.52,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"403BA0015_2008"
"403M01505","403M01505",34.41709,-118.92546,403,"Ventura","Santa Clara","Agricultural","true",1807,"403M01505_06292015_BMI_RWB_MCM_1",2015-06-29 00:00:00,6,29,2015,"BMI_RWB_MCM",1,NA,597,20,20,0,0,8.41594794,6,0.71293217,0.07,0.589608,0.01,0.65127009,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"403M01505_2015"
"SMC02936","SMC02936",34.1859,-118.6421,412,"Los Angeles","Los Angeles","SMC_out","true",5995,"SMC02936_06182013_BMI_RWB_1",2013-06-18 00:00:00,6,18,2013,"BMI_RWB",1,NA,607,20,20,0.82372323,10,7.63907448,3.55,0.46471598,0,0.44250205,0,0.45360902,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"SMC02936_2013"
"SMC00190","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel","SMC_out","true",5728,"SMC00190_06252008_BMI_RWB_MCM_1",2008-06-25 00:00:00,6,25,2008,"BMI_RWB_MCM",1,NA,588,20,20,0,0,7.53187755,4,0.53107608,0.01,0.30749517,0,0.41928562,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"SMC00190_2008"
"SMC02208","SMC02208",34.12835,-117.77484,405,"Los Angeles","San Gabriel","SMC_out","true",5958,"SMC02208_05292013_BMI_RWB_1",2013-05-29 00:00:00,5,29,2013,"BMI_RWB",1,NA,608,20,20,0.49342105,7.69230769,6.72599463,5,0.74338448,0.09,0.47467887,0,0.60903167,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"SMC02208_2013"
"403M05774","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara","Agricultural","true",1818,"403M05774_06222016_BMI_RWB_1",2016-06-22 00:00:00,6,22,2016,"BMI_RWB",1,NA,696,20,20,3.73563218,10.20408163,7.75014216,7.8,1.00643315,0.51,0.54368981,0.01,0.77506148,0.08,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"403M05774_2016"
"403M05774","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara","Agricultural","true",1819,"403M05774_06222016_BMI_RWB_2",2016-06-22 00:00:00,6,22,2016,"BMI_RWB",2,NA,627,20,20,3.66826156,8.88888889,7.75014216,7.5,0.96772418,0.43,0.59046194,0.01,0.77909306,0.08,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"403M05774_2016"
"403R4S211","403R4S211",34.57232,-118.46287,403,"Los Angeles","Santa Clara","Open","true",1832,"403R4S211_04282015_BMI_RWB_1",2015-04-28 00:00:00,4,28,2015,"BMI_RWB",1,NA,502,20,20,5.57768924,15.90909091,8.89677818,9,1.01160216,0.52,0.72720874,0.06,0.86940545,0.21,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"403R4S211_2015"
"403S02764","403S02764",34.44778,-118.7549,403,"Ventura","Santa Clara","Open","true",1852,"403S02764_06142011_BMI_RWB_1",2011-06-14 00:00:00,6,14,2011,"BMI_RWB",1,NA,622,20,20,13.22580645,18.42105263,7.82414066,7.7,0.98413364,0.47,0.67944427,0.04,0.83178895,0.15,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"403S02764_2011"
"412CE0104","412CE0104",34.06911,-118.22324,412,"Los Angeles","Los Angeles","Urban","true",2228,"412CE0104_07192005_BMI_RWB_1",2005-07-19 00:00:00,7,19,2005,"BMI_RWB",1,NA,500,1,20,1,8.69565217,7.76068921,5.75,0.74091358,0.09,0.47239027,0,0.60665192,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,"412CE0104_2005"
"412CE0104","412CE0104",34.06911,-118.22324,412,"Los Angeles","Los Angeles","Urban","true",2229,"412CE0104_07192005_BMI_TRC_1",2005-07-19 00:00:00,7,19,2005,"BMI_TRC",1,NA,498,1,20,0.40160643,4.76190476,7.76068921,5.65,0.72802812,0.08,0.5621621,0.01,0.64509511,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,"412CE0104_2005"
"412PS0020","412PS0020",34.07077,-118.09545,412,"Los Angeles","Los Angeles","Urban","true",2269,"412PS0020_05142008_BMI_RWB_1",2008-05-14 00:00:00,5,14,2008,"BMI_RWB",1,NA,599,20,20,0,0,8.89805351,3,0.33715239,0,0.33682044,0,0.33698641,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"412PS0020_2008"
"412PS0020","412PS0020",34.07077,-118.09545,412,"Los Angeles","Los Angeles","Urban","true",2270,"412PS0020_05222008_BMI_RWB_1",2008-05-22 00:00:00,5,22,2008,"BMI_RWB",1,NA,596,20,20,0,0,8.89805351,3.6,0.40458287,0,0.45358155,0,0.42908221,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"412PS0020_2008"
"412PS0020","412PS0020",34.07077,-118.09545,412,"Los Angeles","Los Angeles","Urban","true",2271,"412PS0020_06022016_BMI_RWB_MCM_1",2016-06-02 00:00:00,6,2,2016,"BMI_RWB_MCM",1,NA,611,20,20,0.65466448,12.5,8.89805351,2.5,0.28096032,0,0.35864745,0,0.31980389,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"412PS0020_2016"
"SMC03646","SMC03646",33.9784,-118.1691,412,"Los Angeles","Los Angeles","Urban","true",6021,"SMC03646_06052013_BMI_RWB_1",2013-06-05 00:00:00,6,5,2013,"BMI_RWB",1,NA,612,20,20,0.16339869,4.34782609,7.71610804,5.75,0.74519433,0.09,0.44389278,0,0.59454356,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"SMC03646_2013"
"404M07346","404M07346",33.8024,-118.39639,404,"Los Angeles","Santa Monica Bay","SMC_out","true",2042,"404M07346_07012015_BMI_RWB_1",2015-07-01 00:00:00,7,1,2015,"BMI_RWB",1,NA,382,1,1,1.83246073,13.79310345,7.4597707,6,0.80431427,0.15,0.49952442,0,0.65191934,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"404M07346_2015"
