"","SiteYear","stationcode","objectid","sampledate","sampletypecode","matrixname","fieldreplicate","labreplicate","methodname","analytename","fractionname","unit","result","resqualcode","mdl","rl","dilutionfactor","qacode","labresultcomments","labagencycode","projectcode","record_origin","origin_lastupdatedate","record_publish","originalid","masterid","huc","smcshed","county","smc_lu","latitude","longitude","probabilistic","SiteDate","Year"
"69","403S01536_2011","403S01536",98673,2011-07-12,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000983,0.00197,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01536",403,"Santa Clara","Los Angeles","Open",34.56909,-118.39212,"true","403S01536_2011-07-12",2011
"70","403S01536_2011","403S01536",61674,2011-07-12,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00169,0.00337,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01536",403,"Santa Clara","Los Angeles","Open",34.56909,-118.39212,"true","403S01536_2011-07-12",2011
"71","403S01728_2011","403S01728",98746,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",0.00039,0.000779,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"72","403S01728_2011","403S01728",61751,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000312,0.000623,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"73","403S01728_2011","403S01728",61753,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000467,0.000935,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"74","403S01728_2011","403S01728",61754,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000312,0.000623,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"75","403S01728_2011","403S01728",98747,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000312,0.000623,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"76","403S01728_2011","403S01728",98748,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.00125,0.00249,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"77","403S01728_2011","403S01728",98749,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.00109,0.00218,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"78","403S01728_2011","403S01728",61756,2011-07-13,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00187,0.00374,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S01728",403,"Santa Clara","Los Angeles","Open",34.5749,-118.46002,"true","403S01728_2011-07-13",2011
"79","403S02363_2011","403S02363",61859,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",0.000327,0.000654,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"80","403S02363_2011","403S02363",98839,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000262,0.000523,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"81","403S02363_2011","403S02363",61860,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000393,0.000785,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"82","403S02363_2011","403S02363",61861,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",0.00337,"=",0.000262,0.000523,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"83","403S02363_2011","403S02363",61862,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000262,0.000523,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"84","403S02363_2011","403S02363",98841,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.00105,0.00209,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"85","403S02363_2011","403S02363",98842,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.00092,0.00183,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"86","403S02363_2011","403S02363",61864,2011-06-16,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00157,0.00314,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02363",403,"Santa Clara","Ventura","Open",34.55885,-119.15456,"true","403S02363_2011-06-16",2011
"87","403S02764_2011","403S02764",98884,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",0.000352,0.000703,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"88","403S02764_2011","403S02764",98885,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000281,0.000563,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"89","403S02764_2011","403S02764",61896,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000422,0.000844,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"90","403S02764_2011","403S02764",98886,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000281,0.000563,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"91","403S02764_2011","403S02764",98887,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000281,0.000563,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"92","403S02764_2011","403S02764",61897,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.00113,0.00225,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"93","403S02764_2011","403S02764",61899,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000985,0.00197,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"94","403S02764_2011","403S02764",98888,2011-06-14,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00169,0.00338,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S02764",403,"Santa Clara","Ventura","Open",34.44778,-118.7549,"true","403S02764_2011-06-14",2011
"95","403S04868_2011","403S04868",62045,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",0.00035,0.000699,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"96","403S04868_2011","403S04868",62046,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.00028,0.000559,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"97","403S04868_2011","403S04868",62047,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000419,0.000839,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"98","403S04868_2011","403S04868",62048,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.00028,0.000559,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"99","403S04868_2011","403S04868",62049,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.00028,0.000559,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"100","403S04868_2011","403S04868",99035,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.00112,0.00224,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"101","403S04868_2011","403S04868",62051,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.00098,0.00196,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"102","403S04868_2011","403S04868",62052,2011-06-15,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00168,0.00336,1,"None",NA,"DFG-WPCL","RWB4_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"403S04868",403,"Santa Clara","Ventura","Agricultural",34.40491,-118.93943,"true","403S04868_2011-06-15",2011
"103","403S06139_2012","403S06139",99139,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",8.5e-05,0.000339,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"104","403S06139_2012","403S06139",99144,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 71","Cinerin-1","Total","ug/g dw",-88,"ND",6.8e-05,0.00034,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"105","403S06139_2012","403S06139",99145,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 71","Cinerin-2","Total","ug/g dw",-88,"ND",6.8e-05,0.00034,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"106","403S06139_2012","403S06139",99140,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000175,0.00169,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"107","403S06139_2012","403S06139",62139,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000178,0.00169,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"108","403S06139_2012","403S06139",62140,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000301,0.00136,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"109","403S06139_2012","403S06139",99142,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000177,0.000678,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"110","403S06139_2012","403S06139",99143,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",5.9e-05,0.000339,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"111","403S06139_2012","403S06139",62143,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000655,0.00169,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"112","403S06139_2012","403S06139",62144,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00108,0.00339,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"113","403S06139_2012","403S06139",62148,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 71","Pyrethrin-1","Total","ug/g dw",-88,"ND",6.8e-05,0.000339,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"114","403S06139_2012","403S06139",62149,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 71","Pyrethrin-2","Total","ug/g dw",-88,"ND",6.8e-05,0.00034,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06139",403,"Santa Clara","Ventura","Open",34.55464,-119.2405,"true","403S06139_2012-06-27",2012
"115","403S06283_2012","403S06283",62181,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.000166,"DNQ",0.000142,0.000563,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"116","403S06283_2012","403S06283",99180,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000291,0.00282,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"117","403S06283_2012","403S06283",99181,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000295,0.00282,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"118","403S06283_2012","403S06283",62183,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",5e-04,0.00225,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"119","403S06283_2012","403S06283",62184,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000294,0.00113,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"120","403S06283_2012","403S06283",99183,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",9.8e-05,0.000563,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"121","403S06283_2012","403S06283",99184,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",0.00173,"DNQ",0.00109,0.00282,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"122","403S06283_2012","403S06283",62186,2012-06-13,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.0018,0.00563,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06283",403,"Santa Clara","Ventura","Open",34.69386,-118.86079,"true","403S06283_2012-06-13",2012
"123","403S06315_2012","403S06315",62219,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",8e-05,0.000317,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"124","403S06315_2012","403S06315",99223,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 71","Cinerin-1","Total","ug/g dw",-88,"ND",6.3e-05,0.00032,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"125","403S06315_2012","403S06315",62225,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 71","Cinerin-2","Total","ug/g dw",-88,"ND",6.3e-05,0.000317,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"126","403S06315_2012","403S06315",99218,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000164,0.00159,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"127","403S06315_2012","403S06315",62221,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000166,0.00159,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"128","403S06315_2012","403S06315",99219,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000282,0.00127,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"129","403S06315_2012","403S06315",62223,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000166,0.000635,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"130","403S06315_2012","403S06315",99220,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",5.5e-05,0.000317,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"131","403S06315_2012","403S06315",99222,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000614,0.00159,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"132","403S06315_2012","403S06315",62224,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00102,0.00317,1,"None",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
"133","403S06315_2012","403S06315",99228,2012-06-27,"integrated","sediment",1,1,"WPCL SOP 71","Pyrethrin-1","Total","ug/g dw",-88,"ND",6.3e-05,0.000317,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"403S06315",403,"Santa Clara","Ventura","Open",34.59223,-119.31033,"true","403S06315_2012-06-27",2012
