,analytename,SiteYear,stationcode,objectid,sampledate,sampletypecode,matrixname,fieldreplicate,labreplicate,methodname,fractionname,unit,result,resqualcode,mdl,rl,dilutionfactor,qacode,labresultcomments,labagencycode,projectcode,record_origin,origin_lastupdatedate,record_publish,originalid,masterid,huc,smcshed,county,smc_lu,latitude,longitude,probabilistic,SiteDate,Year,OCresult,OrgNorm,RLOC,Class,TEB,LEB,Assessment,RLOC_Eval,TEBq,LEBq,AssessNumeric
58,Bifenthrin,904CBSAM5_2010,904S02585,122934,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0136,=,0.000356,0.000712,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904CBSAM5,904,Central San Diego,San Diego,Urban,33.09086,-117.2447,TRUE,904CBSAM5_2010-05-19,2010,0.07,0.19,0.01,PYR,0.17,0.6,Possible,GoodRL,1.117647059,0.316666667,3
59,Bifenthrin,904S01814_2010,904S01814,85683,6/15/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000218,0.000436,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S01814,904,Central San Diego,San Diego,Urban,33.02292,-117.2273,TRUE,904S01814_2010-06-15,2010,0.0215,0,0.02,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
60,Bifenthrin,904S02201_2010,904S02201,122867,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0399,=,0.000439,0.000879,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S02201,904,Central San Diego,San Diego,Urban,33.17979,-117.33735,TRUE,904S02201_2010-05-19,2010,0.0712,0.56,0.01,PYR,0.17,0.6,Possible,GoodRL,3.294117647,0.933333333,3
61,Bifenthrin,904S08089_2010,904S08089,123023,5/20/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000194,0.000388,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S08089,904,Central San Diego,San Diego,Agricultural,33.08899,-117.13748,TRUE,904S08089_2010-05-20,2010,0.0532,0,0.01,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
62,Bifenthrin,904S12185_2011,904S12185,85912,5/24/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00684,=,0.000391,0.000783,1,IL,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,904S12185,904,Central San Diego,San Diego,Agricultural,33.09918,-117.13013,TRUE,904S12185_2011-05-24,2011,0.007,0.98,0.11,PYR,0.17,0.6,Likely,GoodRL,5.764705882,1.633333333,1
63,Bifenthrin,905S15201_2012,905S15201,123227,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000164,0.000649,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,905S15201,905,Central San Diego,San Diego,Open,33.11778,-116.85444,TRUE,905S15201_2012-06-30,2012,0.0123,0,0.05,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
64,Bifenthrin,906S02902_2011,906S02902,123344,8/3/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0175,=,0.000109,0.000434,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,906S02902,906,Central San Diego,San Diego,Urban,32.949075,-117.064432,TRUE,906S02902_2011-08-03,2011,0.0881,0.2,0,PYR,0.17,0.6,Possible,GoodRL,1.176470588,0.333333333,3
65,Bifenthrin,907M23342_2017,907M23342,49424,6/13/2017,grab,sediment,1,1,EPA 8270D_NCI,None,ug/g dw,-88,ND,0.00022,0.00071,1,None,,PEL,NA,SMC,6/11/2018 15:23,TRUE,NA,907M23342,907,Mission Bay and San Diego River,San Diego,Open,32.99095,-116.59072,TRUE,907M23342_2017-06-13,2017,0.038,0,0.02,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
66,Bifenthrin,907M23385_2019,907M23385,129044,6/25/2019,grab,sediment,1,1,EPA 8270D_NCI,None,ug/g dw,0.000436,DNQ,0.00022,5.00E-04,1,None,,PEL,SMC_San_Diego_River_WMA_2019,SMC,1/17/2020 20:27,FALSE,NA,907M23385,907,Mission Bay and San Diego River,San Diego,Urban,32.81067,-117.07466,TRUE,907M23385_2019-06-25,2019,0.0092,0.05,0.05,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.294117647,0.083333333,5
67,Bifenthrin,907S05514_2011,907S05514,123743,5/18/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000403,0.000805,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,907S05514,907,Mission Bay and San Diego River,San Diego,Open,32.97974,-116.74246,TRUE,907S05514_2011-05-18,2011,0.0094,0,0.09,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
68,Bifenthrin,907S11430_2012,907S11430,86612,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00201,=,9.00E-05,0.000356,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,907S11430,907,Mission Bay and San Diego River,San Diego,Urban,32.848374,-116.860048,TRUE,907S11430_2012-07-18,2012,0.0177,0.11,0.02,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.647058824,0.183333333,5
69,Bifenthrin,909S14218_2012,909S14218,86771,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00108,=,0.000168,0.000667,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,909S14218,909,Southern San Diego,San Diego,Urban,32.829985,-116.736039,TRUE,909S14218_2012-07-18,2012,0.0485,0.02,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.117647059,0.033333333,5
70,Bifenthrin,ME-CC_2017,ME-CC,49074,5/30/2017,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00083,0.00083,1,None,"""None"" 01/Jan/1950 00:00",WKL,NA,SMC,6/11/2018 15:25,TRUE,NA,ME-CC,408,Calleguas,Ventura,Agricultural,34.17912,-119.03968,TRUE,ME-CC_2017-05-30,2017,0.0199,0,0.04,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
71,Bifenthrin,408M03100_2019,408M03100,128985,5/9/2019,grab,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0082,0.0082,16.46,"D,DF","M-02, M-04, ""None"" 01/Jan/1950 00:00",WKL,SMC_VCWPD_2019,SMC,11/1/2019 11:37,FALSE,NA,408M03100,408,Calleguas,Ventura,Agricultural,34.1812,-119.0871,TRUE,408M03100_2019-05-09,2019,0.0131,0,0.63,PYR,0.17,0.6,RL Too High,Tragic RL,0,0,2
72,Bifenthrin,801M12649_2013,SMC14211,31082,6/4/2013,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0034,0.0034,1,DF,M-02,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,801M12649,801,Lower Santa Ana,Orange,Urban,33.6894,-117.82174,TRUE,801M12649_2013-06-04,2013,0.00235,0,1.45,PYR,0.17,0.6,RL Too High,Tragic RL,0,0,2
73,Bifenthrin,801M12678_2019,801M12678,127313,4/25/2019,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,-88,ND,0.00022,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,801M12678,801,Lower Santa Ana,Orange,Agricultural,33.79594,-117.70467,TRUE,801M12678_2019-04-25,2019,0.0021,0,0.24,PYR,0.17,0.6,Possible or Unlikely,Poor RL,0,0,4
74,Bifenthrin,801M16932_2017,801M16932,49380,5/31/2017,grab,sediment,1,1,EPA 8270D_NCI,None,ug/g dw,6.00E-04,DNQ,0.00022,0.00071,1,J,,PEL,NA,SMC,6/11/2018 15:23,TRUE,NA,801M16932,801,Middle Santa Ana,Riverside,Open,33.94279,-117.32362,TRUE,801M16932_2017-05-31,2017,0.0542,0.01,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.058823529,0.016666667,5
75,Bifenthrin,801M16957_2019,801M16957,129679,5/10/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,0.00117,=,0.00022,5.00E-04,1,None,,PEL,SMC_RCFC_2019,SMC,1/17/2020 21:30,FALSE,NA,801M16957,801,Middle Santa Ana,Riverside,Urban,33.85539,-117.3551,TRUE,801M16957_2019-05-10,2019,0.0571,0.02,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.117647059,0.033333333,5
76,Bifenthrin,801M16973_2018,801M16973,126158,6/6/2018,grab,sediment,1,1,EPA 8270D_NCI,None,ug/g dw,0.144,=,0.00022,5.00E-04,1,None,,PEL,NA,SMC,11/30/2018 13:35,TRUE,NA,801M16973,801,Middle Santa Ana,Riverside,Urban,33.93481,-117.34516,TRUE,801M16973_2018-06-06,2018,0.0976,1.48,0.01,PYR,0.17,0.6,Likely,GoodRL,8.705882353,2.466666667,1
77,Bifenthrin,801S02947_2011,SMC02947,20069,7/12/2011,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0049,0.0049,1,None,,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,801S02947,801,Lower Santa Ana,Orange,Urban,33.69919,-117.81143,TRUE,801S02947_2011-07-12,2011,0.0094,0,0.52,PYR,0.17,0.6,Possible or Unlikely,Poor RL,0,0,4
78,Bifenthrin,801S03971_2011,SMC03971,20114,7/11/2011,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.004,0.004,1,None,,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,801S03971,801,Lower Santa Ana,Orange,Urban,33.67551,-117.82775,TRUE,801S03971_2011-07-11,2011,0.02,0,0.2,PYR,0.17,0.6,Possible or Unlikely,Poor RL,0,0,4
79,Bifenthrin,SMC00766_2011,SMC00766,20099,7/11/2011,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0048,0.0048,1,None,,WKL,NA,SMC,6/11/2018 15:25,TRUE,NA,SMC00766,801,Lower Santa Ana,Orange,Urban,33.65718,-117.83739,TRUE,SMC00766_2011-07-11,2011,0.012,0,0.4,PYR,0.17,0.6,Possible or Unlikely,Poor RL,0,0,4
80,Bifenthrin,SMC00873_2019,SMC00873,127031,5/10/2019,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,0.000327,DNQ,0.00022,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,SMC00873,901,San Juan,Orange,Urban,33.59849,-117.62668,TRUE,SMC00873_2019-05-10,2019,3.00E-04,1.09,1.67,PYR,0.17,0.6,Likely,Tragic RL,6.411764706,1.816666667,1
81,Bifenthrin,SMC01384_2017,SMC01384,49753,6/7/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,0.00095,=,0.00022,0.00071,1,None,,PEL,NA,SMC,6/11/2018 15:26,TRUE,NA,SMC01384,404,Santa Monica Bay,Los Angeles,Open,34.0646,-118.70091,TRUE,SMC01384_2017-06-07,2017,0.0298,0.03,0.02,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.176470588,0.05,5
82,Bifenthrin,SMC01694_2018,SMC01694,131354,8/6/2018,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,0.00197,=,0.00022,5.00E-04,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,SMC01694,845,San Gabriel,Orange,Urban,33.92,-117.90272,TRUE,SMC01694_2018-08-06,2018,0.0024,0.82,0.21,PYR,0.17,0.6,Likely,Poor RL,4.823529412,1.366666667,1
83,Bifenthrin,SMC01923_2011,SMC01923,20054,7/12/2011,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0035,0.0035,1,None,,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,SMC01923,801,Lower Santa Ana,Orange,Urban,33.67221,-117.78872,TRUE,SMC01923_2011-07-12,2011,0.0015,0,2.33,PYR,0.17,0.6,RL Too High,Tragic RL,0,0,2
84,Bifenthrin,901S06798_2011,901S06798,121828,5/17/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000604,DNQ,0.000324,0.000649,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S06798,901,San Juan,Orange,Open,33.53154,-117.74144,TRUE,901S06798_2011-05-17,2011,0.0027,0.22,0.24,PYR,0.17,0.6,Possible,Poor RL,1.294117647,0.366666667,3
85,Bifenthrin,901S06851_2011,901S06851,121864,5/19/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00162,=,0.000332,0.000664,1,VFDP,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S06851,901,San Juan,Orange,Urban,33.55052,-117.67542,TRUE,901S06851_2011-05-19,2011,0.0046,0.35,0.14,PYR,0.17,0.6,Possible,GoodRL,2.058823529,0.583333333,3
86,Bifenthrin,901S11685_2012,901S11685,84873,5/31/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0262,=,0.000171,0.000678,1,"H,PJM",NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,901S11685,901,San Juan,Orange,Urban,33.5099,-117.6348,TRUE,901S11685_2012-05-31,2012,0.0172,1.52,0.04,PYR,0.17,0.6,Likely,GoodRL,8.941176471,2.533333333,1
87,Bifenthrin,901S12942_2012,901S12942,122004,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000734,=,8.80E-05,0.000351,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,901S12942,901,San Juan,Orange,Urban,33.4779,-117.6785,TRUE,901S12942_2012-06-30,2012,0.0312,0.02,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.117647059,0.033333333,5
88,Bifenthrin,901S39498_2010,901S39498,84992,5/18/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00612,=,0.000275,0.000551,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,901S39498,901,San Juan,Orange,Urban,33.49038,-117.66532,TRUE,901S39498_2010-05-18,2010,0.0478,0.13,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.764705882,0.216666667,5
89,Bifenthrin,901S45253_2010,901S45253,85031,5/18/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00499,=,0.000252,0.000503,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,901S45253,901,San Juan,Orange,Urban,33.51442,-117.62613,TRUE,901S45253_2010-05-18,2010,0.0345,0.14,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.823529412,0.233333333,5
90,Bifenthrin,404S26670_2012,404S26670,67135,6/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0195,=,9.30E-05,0.000369,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S26670,404,Santa Monica Bay,Los Angeles,Urban,34.16385,-118.76205,TRUE,404S26670_2012-06-18,2012,0.0235,0.83,0.02,PYR,0.17,0.6,Likely,GoodRL,4.882352941,1.383333333,1
91,Bifenthrin,404S26868_2012,404S26868,104071,6/26/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000215,DNQ,8.10E-05,0.000322,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S26868,404,Santa Monica Bay,Los Angeles,Urban,34.09675,-118.71737,TRUE,404S26868_2012-06-26,2012,0.0089,0.02,0.04,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.117647059,0.033333333,5
92,Bifenthrin,404S27470_2012,404S27470,104111,6/19/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00506,=,0.000112,0.000446,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S27470,404,Santa Monica Bay,Ventura,Urban,34.17445,-118.76389,TRUE,404S27470_2012-06-19,2012,0.0455,0.11,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.647058824,0.183333333,5
93,Bifenthrin,404S28068_2012,404S28068,67251,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000596,=,8.50E-05,0.000337,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S28068,404,Santa Monica Bay,Los Angeles,Urban,34.13936,-118.70366,TRUE,404S28068_2012-06-20,2012,0.0065,0.09,0.05,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.529411765,0.15,5
94,Bifenthrin,404S28270_2012,404S28270,67296,6/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000479,=,1.00E-04,0.000395,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S28270,404,Santa Monica Bay,Los Angeles,Urban,34.13663,-118.75725,TRUE,404S28270_2012-06-18,2012,0.0303,0.02,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.117647059,0.033333333,5
95,Bifenthrin,404S31468_2012,404S31468,104214,6/19/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.22,=,0.000303,0.0012,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S31468,404,Santa Monica Bay,Ventura,Urban,34.16874,-118.76171,TRUE,404S31468_2012-06-19,2012,0.1041,2.11,0.01,PYR,0.17,0.6,Likely,GoodRL,12.41176471,3.516666667,1
96,Bifenthrin,903S02145_2011,903S02145,85412,8/3/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,8.00E-05,0.000316,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,903S02145,903,Northern San Diego,San Diego,Agricultural,33.269344,-117.031468,TRUE,903S02145_2011-08-03,2011,0.0012,0,0.26,PYR,0.17,0.6,Possible or Unlikely,Poor RL,0,0,4
97,Bifenthrin,903S06113_2012,903S06113,85450,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,9.80E-05,0.000388,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,903S06113,903,Northern San Diego,San Diego,Open,33.2645,-116.8131,TRUE,903S06113_2012-06-30,2012,0.0231,0,0.02,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
98,Bifenthrin,403BA0047_2019,SMC00047,128986,5/15/2019,grab,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00099,0.00099,9.9,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,SMC_VCWPD_2019,SMC,11/1/2019 11:37,FALSE,NA,403BA0047,403,Santa Clara,Ventura,Urban,34.27084,-119.1524,TRUE,403BA0047_2019-05-15,2019,0.0221,0,0.04,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
99,Bifenthrin,403M01538_2017,403M01538,49050,5/25/2017,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00085,0.00085,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,6/11/2018 15:22,TRUE,NA,403M01538,403,Santa Clara,Ventura,Agricultural,34.41199,-118.83067,TRUE,403M01538_2017-05-25,2017,0.00356,0,0.24,PYR,0.17,0.6,Possible or Unlikely,Poor RL,0,0,4
100,Bifenthrin,403M05795_2017,403M05795,49752,6/5/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00022,0.00071,1,None,,PEL,NA,SMC,6/11/2018 15:22,TRUE,NA,403M05795,403,Santa Clara,Los Angeles,Open,34.60898,-118.77961,TRUE,403M05795_2017-06-05,2017,0.0472,0,0.02,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
101,Bifenthrin,403M05832_2019,403M05832,129481,6/27/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,0.000884,=,0.00022,5.00E-04,1,None,,PEL,SMC_LACFCD_2019,SMC,1/17/2020 21:17,FALSE,NA,403M05832,403,Santa Clara,Los Angeles,Open,34.54997,-118.50855,TRUE,403M05832_2019-06-27,2019,0.0561,0.02,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.117647059,0.033333333,5
102,Bifenthrin,403S01136_2011,403S01136,61540,6/13/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000405,0.00081,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S01136,403,Santa Clara,Los Angeles,Open,34.62762,-118.74403,TRUE,403S01136_2011-06-13,2011,0.0093,0,0.09,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
103,Bifenthrin,403S01536_2011,403S01536,98670,7/12/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000351,0.000702,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S01536,403,Santa Clara,Los Angeles,Open,34.56909,-118.39212,TRUE,403S01536_2011-07-12,2011,0.0124,0,0.06,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
104,Bifenthrin,403S01728_2011,403S01728,98746,7/13/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00039,0.000779,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S01728,403,Santa Clara,Los Angeles,Open,34.5749,-118.46002,TRUE,403S01728_2011-07-13,2011,0.0086,0,0.09,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
105,Bifenthrin,403S02363_2011,403S02363,61859,6/16/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000327,0.000654,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S02363,403,Santa Clara,Ventura,Open,34.55885,-119.15456,TRUE,403S02363_2011-06-16,2011,0.0058,0,0.11,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
106,Bifenthrin,403S02764_2011,403S02764,98884,6/14/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000352,0.000703,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S02764,403,Santa Clara,Ventura,Open,34.44778,-118.7549,TRUE,403S02764_2011-06-14,2011,0.0077,0,0.09,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
107,Bifenthrin,403S04868_2011,403S04868,62045,6/15/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00035,0.000699,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S04868,403,Santa Clara,Ventura,Agricultural,34.40491,-118.93943,TRUE,403S04868_2011-06-15,2011,0.0101,0,0.07,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
108,Bifenthrin,403S06139_2012,403S06139,99139,6/27/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,8.50E-05,0.000339,1,None,NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06139,403,Santa Clara,Ventura,Open,34.55464,-119.2405,TRUE,403S06139_2012-06-27,2012,0.0155,0,0.02,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
109,Bifenthrin,403S06283_2012,403S06283,62181,6/13/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000166,DNQ,0.000142,0.000563,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06283,403,Santa Clara,Ventura,Open,34.69386,-118.86079,TRUE,403S06283_2012-06-13,2012,0.0159,0.01,0.04,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.058823529,0.016666667,5
110,Bifenthrin,403S06315_2012,403S06315,62219,6/27/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,8.00E-05,0.000317,1,None,NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06315,403,Santa Clara,Ventura,Open,34.59223,-119.31033,TRUE,403S06315_2012-06-27,2012,0.0411,0,0.01,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
111,Bifenthrin,403S06660_2012,403S06660,99288,6/14/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,8.20E-05,0.000325,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06660,403,Santa Clara,Ventura,Agricultural,34.42963,-118.92373,TRUE,403S06660_2012-06-14,2012,0.0151,0,0.02,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
112,Bifenthrin,403S07024_2012,403S07024,99386,6/13/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000151,DNQ,0.000107,0.000423,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S07024,403,Santa Clara,Los Angeles,Open,34.6092,-118.75771,TRUE,403S07024_2012-06-13,2012,0.0576,0,0.01,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
113,Bifenthrin,403S07227_2012,403S07227,62395,6/27/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,8.40E-05,0.000332,1,None,NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S07227,403,Santa Clara,Ventura,Open,34.56208,-119.16664,TRUE,403S07227_2012-06-27,2012,0.0124,0,0.03,PYR,0.17,0.6,Unlikely_ND,GoodRL,0,0,6
114,Bifenthrin,403S16332_2013,403S16332,62517,6/26/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0031,=,8.10E-05,0.00032,1,PJM,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S16332,403,Santa Clara,Ventura,Open,34.5317,-118.75812,TRUE,403S16332_2013-06-26,2013,0.0446,0.07,0.01,PYR,0.17,0.6,Unlikely (<TEB),GoodRL,0.411764706,0.116666667,5
